_id,text
1613065489353420800,"[""#PMModi"",""#RRR"",""congratulates"",""globe"",""golden"",""indian"",""proud"",""team"",""win""]"
1613065712221786190,"[""#Morocco"",""bans"",""cattle"",""imports"",""ireland"",""northern""]"
1613065729019887622,"[""#GlobalInvestorsSummit"",""bank"",""better"",""bright"",""conferencing"",""countries"",""deal"",""economy"",""global"",""headwinds"",""imf"",""inaugurates"",""india"",""indore"",""minister"",""position"",""prime"",""says"",""sees"",""spot"",""via"",""video"",""world""]"
1613065783818555392,"[""agenda"",""climate"",""problem"",""workers""]"
1613065798041354243,"[""inventive"",""stunned"",""tactics"",""united""]"
1613065797978521600,"[""#GoldenGlobes"",""80th"",""among"",""annual"",""bassett"",""brunson"",""carpet"",""michelle"",""quinta"",""silver"",""stars"",""walked"",""yeoh""]"
1613065852328312833,"[""base"",""belgiums"",""boosting"",""competitiveness"",""domestic"",""energy"",""european"",""green"",""industrial"",""law"",""minister"",""needs"",""prime"",""provides"",""refocus"",""response"",""says"",""subsidies"",""union""]"
1613065885379444736,"[""400"",""according"",""autobiography"",""become"",""book"",""breaks"",""copies"",""day"",""duke"",""fastest"",""first"",""harry"",""harrys"",""kingdom"",""memoir"",""non"",""prince"",""record"",""recorded"",""release"",""sales"",""selling"",""skynews"",""spare"",""sussex"",""united""]"
1613065910234890243,"[""approx"",""due"",""hello"",""minute"",""next"",""revised"",""timetable"",""train"",""using""]"
1613065918216544257,"[""14s"",""businessman"",""campaign"",""fake"",""launched"",""mum"",""placed"",""sex"",""smear"",""told"",""vile"",""website""]"
1613065931336605702,"[""#BBCBreakfast"",""ambulance"",""chink"",""england"",""government"",""havent"",""hes"",""hopeful"",""jon"",""light"",""offer"",""part"",""pay"",""progress"",""richards"",""seen"",""staff"",""strike"",""take"",""talks"",""thousands"",""told"",""unison"",""wales"",""weve""]"
1613066029986615296,"[""break"",""dehradhun"",""flying"",""london"",""omg"",""something"",""tomorrow"",""want""]"
1613066076086243328,"[""corks"",""problems"",""september"",""solved"",""traffic""]"
1613066118419152896,"[""duke"",""harry"",""legislation"",""mps"",""push"",""stripped"",""sussex"",""title""]"
1613066176619225090,"[""#TSIncident"",""advised"",""affecting"",""caution"",""cleared"",""conditions"",""drivers"",""driving"",""due"",""dumfries"",""galloway"",""surface"",""use"",""water"",""weather""]"
1613066427149295616,"[""#curiously"",""#gym"",""#workout"",""help"",""january"",""pumped"",""reveals"",""songs"",""top"",""workout""]"
1613066690123935744,"[""ambitions"",""briefing"",""end"",""failure"",""launch"",""space"",""spell"",""uks""]"
1613066696020877313,"[""crisis"",""devolution"",""look"",""new"",""nhs"",""playing"",""podcast"",""political"",""problems"",""scotland"",""special"",""statesman"",""take"",""wales""]"
1613066749842259971,"[""accomplice"",""bragging"",""making"",""money"",""much""]"
1613066804686950400,"[""lewis"",""ordinary"",""shared"",""update""]"
